pharmacy_name,address,suburb,postal_code,latitude,longitude,tel,link_url
Chemist Warehouse Five Dock,89- 91 Great North Rd,Five Dock,2046,-33.86955,151.1291,0297138929,https://www.yellowpages.com.au/nsw/five-dock/chemist-warehouse-five-dock-15299877-listing.html
Chemist Warehouse Gosford,125 Mann St,Gosford,2250,-33.426449,151.342314,0243250773,https://www.yellowpages.com.au/nsw/gosford/chemist-warehouse-gosford-15299991-listing.html
Chemist Warehouse Grafton,43 Prince St,Grafton,2460,-29.690682,152.933289,0266422038,https://www.yellowpages.com.au/nsw/grafton/chemist-warehouse-grafton-15299998-listing.html
Chemist Warehouse Griffith,"Shop Jdds B Griffith Central Shopping Centre, 10-12 Yambil St",Griffith,2680,-34.2904718,146.0514406,0269623033,https://www.yellowpages.com.au/nsw/griffith/chemist-warehouse-griffith-15301110-listing.html
Chemist Warehouse Hamilton,"Sh 01, 60 Beaumont St",Hamilton,2303,-32.920991,151.747243,0249615987,https://www.yellowpages.com.au/nsw/hamilton/chemist-warehouse-hamilton-15301127-listing.html
Chemist Warehouse Hurstville,Shop 216b / 218a Westfield Shopping Town,Hurstville,2220,-33.96635,151.10495,0285674444,https://www.yellowpages.com.au/nsw/hurstville/chemist-warehouse-hurstville-11940262-listing.html
Chemist Warehouse Hurstville,"Shop 216b/218a Westfield Shopping Town, Park Rd",Hurstville,2220,-33.9668355,151.1039665,0285674444,https://www.yellowpages.com.au/nsw/hurstville/chemist-warehouse-hurstville-15301298-listing.html
Chemist Warehouse Hurstville,Ground Floor 272 Forest Rd,Hurstville,2220,-33.96688,151.10346,0295864300,https://www.yellowpages.com.au/nsw/hurstville/chemist-warehouse-hurstville-12039615-listing.html
Chemist Warehouse Hurstville Forest Rd,"Ground Floor, 272 Forest Rd",Hurstville,2220,-33.96708965,151.10339535,0295864300,https://www.yellowpages.com.au/nsw/hurstville/chemist-warehouse-hurstville-forest-rd-15302028-listing.html
Chemist Warehouse Lakemba,105 Haldon St,Lakemba,2195,-33.921079,151.078196,0297500032,https://www.yellowpages.com.au/nsw/lakemba/chemist-warehouse-lakemba-15302160-listing.html
Chemist Warehouse Lane Cove,"Shop 5 ,6 and 7, 73 Longueville Rd",Lane Cove,2066,-33.813251,151.16998,0294673255,https://www.yellowpages.com.au/nsw/lane-cove/chemist-warehouse-lane-cove-15302165-listing.html
Chemist Warehouse Lane Cove,64 Burns Bay Rd,Lane Cove,2066,-33.814876,151.167074,0294271286,https://www.yellowpages.com.au/nsw/lane-cove/chemist-warehouse-lane-cove-15302112-listing.html
Chemist Warehouse Lavington,Address not found,Springdale Heights,2641,Latitude not found,Longitude not found,0260253007,https://www.yellowpages.com.au/nsw/springdale-heights/chemist-warehouse-lavington-15304955-listing.html
Chemist Warehouse Leichhardt,111 Norton St,Leichhardt,2040,-33.882615,151.157098,0295692645,https://www.yellowpages.com.au/nsw/leichhardt/chemist-warehouse-leichhardt-15302273-listing.html
Chemist Warehouse Lismore,Shop 1 799 Ballina Rd,Goonellabah,2480,-28.812529799,153.347912158896,0266241429,https://www.yellowpages.com.au/nsw/goonellabah/chemist-warehouse-lismore-12501806-listing.html
Chemist Warehouse Liverpool,Part Ground 235-243 Macquarie St,Liverpool,2170,-33.923268,150.923506,0297349122,https://www.yellowpages.com.au/nsw/liverpool/chemist-warehouse-liverpool-11909025-listing.html
Chemist Warehouse Manly Beach,19 The Corso,Manly,2095,-33.79808,151.285873,0299773043,https://www.yellowpages.com.au/nsw/manly/chemist-warehouse-manly-beach-15302421-listing.html
Chemist Warehouse Maroubra,229- 231 Maroubra Rd,Maroubra,2035,-33.942199,151.240879,0293447874,https://www.yellowpages.com.au/nsw/maroubra/chemist-warehouse-maroubra-15302466-listing.html
Chemist Warehouse Marrickville,3/ 258 Illawarra Rd,Marrickville,2204,-33.91135,151.15521,0295586339,https://www.yellowpages.com.au/nsw/marrickville/chemist-warehouse-marrickville-12626295-listing.html
Chemist Warehouse Mayfield,95/ 101 Maitland Rd,Islington,2296,-32.917021,151.74998,0249682983,https://www.yellowpages.com.au/nsw/islington/chemist-warehouse-mayfield-1000001749143-listing.html
Chemist Warehouse Neutral Bay,Sh 1 to 3 154 to 158 Military Rd,Neutral Bay,2090,-33.830423,151.221131,0299535465,https://www.yellowpages.com.au/nsw/neutral-bay/chemist-warehouse-neutral-bay-13224343-listing.html
Chemist Warehouse Newcastle,136- 140 Hunter St,Newcastle,2300,-32.926905,151.781937,0249278966,https://www.yellowpages.com.au/nsw/newcastle/chemist-warehouse-newcastle-15303838-listing.html
Chemist Warehouse Newtown NSW,246- 250 King St,Newtown,2042,-33.895868,151.181411,0295160311,https://www.yellowpages.com.au/nsw/newtown/chemist-warehouse-newtown-nsw-15304326-listing.html
Chemist Warehouse Niddrie,Address not found,Niddrie,3042,Latitude not found,Longitude not found,0393791455,https://www.yellowpages.com.au/vic/niddrie/chemist-warehouse-niddrie-15304341-listing.html
Chemist Warehouse Nowra,5 Nowra Lane,Nowra,2541,-34.875381,150.603783,0283814525,https://www.yellowpages.com.au/nsw/nowra/chemist-warehouse-nowra-1000002348681-listing.html
Chemist Warehouse Old South Head Rose Bay,511 Old South Head Rd,Rose Bay,2029,-33.87453,151.273201,0293710101,https://www.yellowpages.com.au/nsw/rose-bay/chemist-warehouse-old-south-head-rose-bay-15437185-listing.html
Chemist Warehouse Orange,"Ground Floor, 196 Lords Pl",Orange,2800,-33.284913,149.10135875,0263602960,https://www.yellowpages.com.au/nsw/orange/chemist-warehouse-orange-15304391-listing.html
Chemist Warehouse Oxford St,211 Oxford St,Bondi Junction,2022,-33.892262,151.250157,0293893227,https://www.yellowpages.com.au/nsw/bondi-junction/chemist-warehouse-oxford-st-15296747-listing.html
Chemist Warehouse Parramatta,202-208 Church St,Parramatta,2150,-33.8149,151.00326,0296350488,https://www.yellowpages.com.au/nsw/parramatta/chemist-warehouse-parramatta-12883814-listing.html
Chemist Warehouse Pennant Hills,108 To 110 Yarrara Road,Pennant Hills,2120,-33.738658,151.071104,0294841055,https://www.yellowpages.com.au/nsw/pennant-hills/chemist-warehouse-pennant-hills-1000002211667-listing.html
Chemist Warehouse Penrith Distribution Centre,"Shop 230 SupaCenta Centre, 13-23 Pattys Pl",Jamisontown,2750,-33.769383,150.670583,0247331838,https://www.yellowpages.com.au/nsw/jamisontown/chemist-warehouse-penrith-distribution-centre-15302050-listing.html
Chemist Warehouse Penrith Plaza,"Shop L 01, 139 Penrith Plz",Penrith,2750,-33.751141075,150.695334425,0247212200,https://www.yellowpages.com.au/nsw/penrith/chemist-warehouse-penrith-plaza-15304422-listing.html
Chemist Warehouse Point Cook,Address not found,Point Cook,3030,Latitude not found,Longitude not found,0383538611,https://www.yellowpages.com.au/vic/point-cook/chemist-warehouse-point-cook-15304571-listing.html
Chemist Warehouse Port Central S/C,Shop 47 48 Port Central S/C Hay Street,Port Macquarie,2444,-31.4298994,152.9090471,0265834933,https://www.yellowpages.com.au/nsw/port-macquarie/chemist-warehouse-port-central-s-c-1000001913514-listing.html
Chemist Warehouse Queanbeyan,Shop 3 6 Bungendore Rd,Queanbeyan East,2620,-35.348289,149.246747,0262991012,https://www.yellowpages.com.au/nsw/queanbeyan-east/chemist-warehouse-queanbeyan-15304610-listing.html
Chemist Warehouse Randwick,166- 168 Belmore Rd,Randwick,2031,-33.916945,151.240796,0293984849,https://www.yellowpages.com.au/nsw/randwick/chemist-warehouse-randwick-15304619-listing.html
Chemist Warehouse Rockdale Plaza,Shop 40b Rockdale Plaza 1 Rockdale Plaza Dr,Rockdale,2216,-33.95772,151.13791,0295531800,https://www.yellowpages.com.au/nsw/rockdale/chemist-warehouse-rockdale-plaza-12793984-listing.html
Chemist Warehouse Rose Bay 2,15 Dover Rd,Rose Bay,2029,-33.870445,151.270139,0293717124,https://www.yellowpages.com.au/nsw/rose-bay/chemist-warehouse-rose-bay-2-15304707-listing.html
Chemist Warehouse Shellharbour,Shop 9a Shellharbour Retail Tail Park Lake Entrance Rd,Shellharbour,2529,-34.56573,150.82949,0242976333,https://www.yellowpages.com.au/nsw/shellharbour/chemist-warehouse-shellharbour-12929848-listing.html
Chemist Warehouse Southbank,Address not found,Southbank,3006,Latitude not found,Longitude not found,0396822278,https://www.yellowpages.com.au/vic/southbank/chemist-warehouse-southbank-15304927-listing.html
Chemist Warehouse Strathfield,"Shop 1, 56-60 The Boulevarde",Strathfield,2135,-33.874561,151.094217,0294754330,https://www.yellowpages.com.au/nsw/strathfield/chemist-warehouse-strathfield-15304991-listing.html
Chemist Warehouse Surry Hills,401- 407 Cleveland St,Redfern,2016,-33.891793,151.212896,0283990375,https://www.yellowpages.com.au/nsw/redfern/chemist-warehouse-surry-hills-15305971-listing.html
Chemist Warehouse Tamworth,130 Peel St,North Tamworth,2340,-31.080451,150.921164,0267662360,https://www.yellowpages.com.au/nsw/north-tamworth/chemist-warehouse-tamworth-15305975-listing.html
Chemist Warehouse Tamworth Centre,"Shop 30, 374 Peel St",Tamworth,2340,-31.09025,150.93064,0267662091,https://www.yellowpages.com.au/nsw/tamworth/chemist-warehouse-tamworth-centre-15305978-listing.html
Chemist Warehouse Turramurra,1337 Pacific Hwy,Turramurra,2074,-33.732453,151.126676,0294404199,https://www.yellowpages.com.au/nsw/turramurra/chemist-warehouse-turramurra-15305999-listing.html
Chemist Warehouse Wollongong,269 Crown St,Wollongong,2500,-34.425446,150.891752,0242263188,https://www.yellowpages.com.au/nsw/wollongong/chemist-warehouse-wollongong-15306047-listing.html
Chemist Warehouse Wollongong Central,Shop W 004a 200 Crown St,Wollongong,2500,-34.424179,150.893549,0242294325,https://www.yellowpages.com.au/nsw/wollongong/chemist-warehouse-wollongong-central-1000001910803-listing.html
Chemistworks Broadway,Shop G 20a Broadway Shopping Centre,Ultimo,2007,-33.88165,151.19476,0292124377,https://www.yellowpages.com.au/nsw/ultimo/chemistworks-broadway-13293007-listing.html
Chemistworks Glendale,"Shop 22, Stockland Shopping Centre 387 Lake Rd",Glendale,2285,-32.935459,151.642229,0249565644,https://www.yellowpages.com.au/nsw/glendale/chemistworks-glendale-1000002096408-listing.html
Chemistworks Head Office,70 Jellicoe St,Lidcombe,2141,-33.853262,151.056284,0287672100,https://www.yellowpages.com.au/nsw/lidcombe/chemistworks-head-office-12566856-listing.html
Chemistworks Wetherill Park,"Shop Mm 05, Stockland, 561 Polding Street",Prairiewood,2176,-33.858692,150.898743,0296097239,https://www.yellowpages.com.au/nsw/prairiewood/chemistworks-wetherill-park-12363492-listing.html
Chemmart,22-24 South St,Rydalmere,2116,-33.815243,151.036054,0298426277,https://www.yellowpages.com.au/nsw/rydalmere/chemmart-12744466-listing.html
Chemmart Jannali,562 Box Rd,Jannali,2226,-34.016518,151.065886,0295289335,https://www.yellowpages.com.au/nsw/jannali/chemmart-jannali-12458034-listing.html
Chemmart Pharmacy Nelson Bay,18 Stockton St,Nelson Bay,2315,-32.721721,152.143405,0249842445,https://www.yellowpages.com.au/nsw/nelson-bay/chemmart-pharmacy-nelson-bay-14833102-listing.html
Chemmart Pharmacy Warnervale,"3 Mary Mackillop Drive,",Woongarrah,2259,-33.241654,151.469212,0249652700,https://www.yellowpages.com.au/nsw/woongarrah/chemmart-pharmacy-warnervale-14752243-listing.html
Chempro Kingscliff Beach Pharmacy,Address not found,Kingscliff,2487,Latitude not found,Longitude not found,0266741104,https://www.yellowpages.com.au/nsw/kingscliff/chempro-kingscliff-beach-pharmacy-13770632-listing.html
Chemsave East Gosford,75 Victoria St,Gosford East,2250,-33.43765,151.35388,0243252947,https://www.yellowpages.com.au/nsw/gosford-east/chemsave-east-gosford-12670210-listing.html
Chemsave Parramatta,286 Church St,Parramatta,2150,-33.812836,151.004008,0296874600,https://www.yellowpages.com.au/nsw/parramatta/chemsave-parramatta-14636193-listing.html
Chemsave Pharmacy Cabramatta,Cabramatta Plaza Shop 8-10/ 1 Hughes St,Cabramatta,2166,-33.893193,150.938122,0297266161,https://www.yellowpages.com.au/nsw/cabramatta/chemsave-pharmacy-cabramatta-14981695-listing.html
Chemsave Pty Ltd,14 Lexington Dr,Bella Vista,2153,-33.736639,150.946234,0288833700,https://www.yellowpages.com.au/nsw/bella-vista/chemsave-pty-ltd-15739829-listing.html
Chemsave Wentworthville,118 Station St,Wentworthville,2145,-33.810309,150.971704,0296314005,https://www.yellowpages.com.au/nsw/wentworthville/chemsave-wentworthville-13950888-listing.html
Chemsave Wentworthville,"Shop 30, Wentworthville Mall, 42 Dunmore Street",Wentworthville,2145,-33.80804,150.97122,0296367173,https://www.yellowpages.com.au/nsw/wentworthville/chemsave-wentworthville-13059663-listing.html
Chemsave Wentworthville,Shop 15 326 Great Western Hwy,Wentworthville,2145,-33.81546,150.97164,0288683400,https://www.yellowpages.com.au/nsw/wentworthville/chemsave-wentworthville-13671235-listing.html
Cherrybrook Pharmacy,S 8 Appletree Shopng Cntr,Cherrybrook,2126,-33.71431,151.0508,0294843765,https://www.yellowpages.com.au/nsw/cherrybrook/cherrybrook-pharmacy-12722598-listing.html
Chester & Jake's Pharmacy,Address not found,Blacktown,2148,Latitude not found,Longitude not found,0296224900,https://www.yellowpages.com.au/nsw/blacktown/chester-jakes-pharmacy-12464343-listing.html
Chester Square Pharmacy,Shop 12-13/ 1 Leicester St,Chester Hill,2162,-33.88224,151.00045,0296452552,https://www.yellowpages.com.au/nsw/chester-hill/chester-square-pharmacy-12328034-listing.html
Choice Pharmacy,North Kellyville Square Shop 8 46 Withers Rd,North Kellyville,2155,-33.685942,150.951933,0296291446,https://www.yellowpages.com.au/nsw/north-kellyville/choice-pharmacy-1000002263387-listing.html
Choice Pharmacy,Shop 1 Springfarm Market Place 254 Richardson Rd,Spring Farm,2570,-34.06939,150.728987,0246582409,https://www.yellowpages.com.au/nsw/spring-farm/choice-pharmacy-1000002146415-listing.html
Choice Pharmacy Vincentia,"Shop 21, Vincentia Market Place 8 Moona Creek (Corner Of Naval College Rd)",Vincentia,2540,-35.074469,150.656698,0244464251,https://www.yellowpages.com.au/nsw/vincentia/choice-pharmacy-vincentia-1000001909485-listing.html
Choice Pharmacy Vincentia,Shop M 02 275 Pacific Hwy,Lake Munmorah,2259,-33.188193,151.559861,0243583519,https://www.yellowpages.com.au/nsw/lake-munmorah/choice-pharmacy-vincentia-15731386-listing.html
Christopher Discount Chemist,130 Railway Parade,Kogarah,2217,-33.964879,151.132335,0295872800,https://www.yellowpages.com.au/nsw/kogarah/christopher-discount-chemist-14548890-listing.html
Chullora Pharmacy,335 Waterloo Rd,Greenacre,2190,-33.895888,151.059343,0296424639,https://www.yellowpages.com.au/nsw/greenacre/chullora-pharmacy-13006896-listing.html
Cincotta Chemist,185 Merrylands Rd,Merrylands,2160,-33.83621,150.98984,0298971011,https://www.yellowpages.com.au/nsw/merrylands/cincotta-chemist-12102118-listing.html
Cincotta Chemist,82 Wigram St,Harris Park,2150,-33.822704,151.009108,0296359466,https://www.yellowpages.com.au/nsw/harris-park/cincotta-chemist-13321409-listing.html
Cincotta Discount Chemist,Address not found,Warrawong,2502,Latitude not found,Longitude not found,0242742969,https://www.yellowpages.com.au/nsw/warrawong/cincotta-discount-chemist-14232281-listing.html
Cincotta Discount Chemist,Suite 1 Unit 15a/ 1 Gregory Hills Dr,Gledswood Hills,2557,-34.019979,150.763089,0246473077,https://www.yellowpages.com.au/nsw/gledswood-hills/cincotta-discount-chemist-1000002370022-listing.html
Cincotta Discount Chemist,237 Crown St,Wollongong,2500,-34.425215,150.892454,0242295724,https://www.yellowpages.com.au/nsw/wollongong/cincotta-discount-chemist-11906991-listing.html
Cincotta Discount Chemist,Shop 2/ 11 Bay Dr,Meadowbank,2114,-33.818394,151.090216,0298094350,https://www.yellowpages.com.au/nsw/meadowbank/cincotta-discount-chemist-12026498-listing.html
Cincotta Discount Chemist,278-280 Belmore Rd,Riverwood,2210,-33.949345,151.052894,0291537347,https://www.yellowpages.com.au/nsw/riverwood/cincotta-discount-chemist-14838004-listing.html
Cincotta Discount Chemist,231 Main Rd,Toukley,2263,-33.264229,151.540407,0243964137,https://www.yellowpages.com.au/nsw/toukley/cincotta-discount-chemist-14150539-listing.html
Cincotta Discount Chemist,6-8 Norton St,Leichhardt,2040,-33.887752,151.157288,0295607008,https://www.yellowpages.com.au/nsw/leichhardt/cincotta-discount-chemist-14838013-listing.html
Cincotta Discount Chemist,944-946 Botany Rd,Mascot,2020,-33.930482,151.194166,0296674183,https://www.yellowpages.com.au/nsw/mascot/cincotta-discount-chemist-12768223-listing.html
Cincotta Discount Chemist,17 Garfield Rd East,Riverstone,2765,-33.678862,150.861847,0296271516,https://www.yellowpages.com.au/nsw/riverstone/cincotta-discount-chemist-14838022-listing.html
Cincotta Discount Chemist,3/ 213-235 Parramatta Rd,Five Dock,2046,-33.869492,151.113836,0297456375,https://www.yellowpages.com.au/nsw/five-dock/cincotta-discount-chemist-12395553-listing.html
Cincotta Discount Chemist,1097 Old Princes Hwy,Engadine,2233,-34.066376,151.011567,0295208838,https://www.yellowpages.com.au/nsw/engadine/cincotta-discount-chemist-14837962-listing.html
Cincotta Discount Chemist,116 Military Rd,Neutral Bay,2089,-33.829519,151.218375,0299530609,https://www.yellowpages.com.au/nsw/neutral-bay/cincotta-discount-chemist-13973225-listing.html
Cincotta Discount Chemist,47-51 Auburn Rd,Auburn,2144,-33.85216,151.03232,0296497900,https://www.yellowpages.com.au/nsw/auburn/cincotta-discount-chemist-14837938-listing.html
Cincotta Discount Chemist,Shop 1/ 331 Kingsway,Caringbah,2229,-34.042401,151.122795,0295250309,https://www.yellowpages.com.au/nsw/caringbah/cincotta-discount-chemist-13973208-listing.html
Cincotta Discount Chemist,52-54 Spencer St,Fairfield,2165,-33.870556,150.955205,0297557024,https://www.yellowpages.com.au/nsw/fairfield/cincotta-discount-chemist-1000002339004-listing.html
Cincotta Discount Chemist,Address not found,Blacktown,2148,Latitude not found,Longitude not found,1300787868,https://www.yellowpages.com.au/sup/cincotta-discount-chemist-14734206-listing.html
Cincotta Discount Chemist,67 Main St,Blacktown,2148,-33.76977,150.90955,0296221937,https://www.yellowpages.com.au/nsw/blacktown/cincotta-discount-chemist-13191993-listing.html
Cincotta Discount Chemist,248 Marrickville Rd,Marrickville,2204,-33.911603,151.158064,0295602488,https://www.yellowpages.com.au/nsw/marrickville/cincotta-discount-chemist-13973209-listing.html
Cincotta Discount Chemist,Shop 1A 125 Great North Rd,Five Dock,2046,-33.86864,151.12928,0297134729,https://www.yellowpages.com.au/nsw/five-dock/cincotta-discount-chemist-13971985-listing.html
Cincotta Discount Chemist,157-159 Beamish St,Campsie,2194,-33.908643,151.103694,0297899000,https://www.yellowpages.com.au/nsw/campsie/cincotta-discount-chemist-13972055-listing.html
